_id,,anime_id,name,genre,rating,members,image_url,__v
66f1a8bb19e27ddfaa82967f,3998,32555,Stella no Mahou,"Comedy, School, Slice of Life",6.83,15397,https://cdn.myanimelist.net/images/anime/3/81471.jpg,1
66f1a8bb19e27ddfaa829680,3999,1001,Tide-Line Blue Special,"Adventure, Drama, Shounen",6.83,1345,https://cdn.myanimelist.net/images/anime/3/21407.jpg,1
66f1a8bb19e27ddfaa829681,4000,10074,Toriko 3D: Kaimaku Gourmet Adventure!!,"Action, Adventure, Comedy, Shounen",6.83,4204,https://cdn.myanimelist.net/images/anime/6/28914.jpg,1
66f1a8bb19e27ddfaa829682,4001,926,Transformers Victory,"Adventure, Mecha, Sci-Fi, Shounen",6.83,1418,https://cdn.myanimelist.net/images/anime/1182/92790.jpg,1
66f1a8bb19e27ddfaa829683,4002,21845,Ushinawareta Mirai wo Motomete,"Drama, Romance, School, Sci-Fi",6.83,47565,https://cdn.myanimelist.net/images/anime/1414/112510.jpg,1
66f1a8bb19e27ddfaa829684,4003,1952,Vampire Hunter,"Action, Adventure, Drama, Fantasy",6.83,9826,https://cdn.myanimelist.net/images/anime/1078/131326.jpg,1
66f1a8bb19e27ddfaa829685,4004,23487,Witch Craft Works Specials,"Comedy, Magic",6.83,4311,https://cdn.myanimelist.net/images/anime/12/73603.jpg,1
66f1a8bb19e27ddfaa829686,4005,14355,Yama no Susume,"Adventure, Comedy, Slice of Life",6.83,27487,https://cdn.myanimelist.net/images/anime/7/75525.jpg,1
66f1a8bb19e27ddfaa829687,4006,2387,Ai Monogatari: 9 Love Stories,"Drama, Romance",6.82,2060,https://cdn.myanimelist.net/images/anime/5/2646.jpg,1
66f1a8bb19e27ddfaa829688,4007,19429,Akuma no Riddle,"Action, School, Shoujo Ai",6.82,127641,https://cdn.myanimelist.net/images/anime/6/60479.jpg,1
66f1a8bb19e27ddfaa829689,4008,2576,Araiguma Rascal,"Drama, Historical, Slice of Life",6.82,935,https://cdn.myanimelist.net/images/anime/7/3363.jpg,1
66f1a8bb19e27ddfaa82968a,4009,9858,Bakusou Kyoudai Let&#039;s &amp; Go!! WGP Bousou Mini Yonku Daitsuiseki,"Adventure, Cars, Shounen, Sports",6.82,360,https://cdn.myanimelist.net/images/anime/1059/134319.jpg,1
66f1a8bb19e27ddfaa82968b,4010,1123,Beet the Vandel Buster Excellion,"Adventure, Fantasy, Shounen, Supernatural",6.82,5198,https://cdn.myanimelist.net/images/anime/4/21570.jpg,1
66f1a8bb19e27ddfaa82968c,4011,7229,Black Jack ONA,Drama,6.82,1297,https://cdn.myanimelist.net/images/anime/5/17826.jpg,1
66f1a8bb19e27ddfaa82968d,4012,3853,Crayon Shin-chan Manatsu no Yoru ni Ora Sanjou! Arashi wo Yobu Den-O vs. Shin-O 60-bu Special!!,"Action, Comedy, Kids, Shounen, Super Power",6.82,1213,https://cdn.myanimelist.net/images/anime/10/6890.jpg,1
66f1a8bb19e27ddfaa82968e,4013,6855,Da Nao Tiangong,Adventure,6.82,342,https://cdn.myanimelist.net/images/anime/1298/131827.jpg,1
66f1a8bb19e27ddfaa82968f,4014,234,Dan Doh!!,"Adventure, Shounen, Sports",6.82,2351,https://cdn.myanimelist.net/images/anime/3/15231.jpg,1
66f1a8bb19e27ddfaa829690,4015,1802,Dirty Pair Flash,"Action, Adventure, Comedy, Ecchi, Police, Sci-Fi",6.82,4505,https://cdn.myanimelist.net/images/anime/1405/91068.jpg,1
66f1a8bb19e27ddfaa829691,4016,2635,Doraemon: Featherplace,"Comedy, Fantasy, Kids, Sci-Fi, Shounen",6.82,430,,
66f1a8bb19e27ddfaa829692,4017,5973,Fight Ippatsu! Juuden-chan!!,"Comedy, Ecchi, Sci-Fi, Shounen",6.82,20279,https://cdn.myanimelist.net/images/anime/2/12946.jpg,1
66f1a8bb19e27ddfaa829693,4018,271,Gad Guard,"Adventure, Mecha, Sci-Fi, Shounen",6.82,8315,https://cdn.myanimelist.net/images/anime/5/12863.jpg,1
66f1a8bb19e27ddfaa829694,4019,32946,Gyakuten Saiban 6 Prologue,Mystery,6.81,1108,https://cdn.myanimelist.net/images/anime/1475/98000.jpg,1
66f1a8bb19e27ddfaa829695,4020,797,Hanaukyou Maid-tai OVA,"Comedy, Ecchi, Harem, Romance",6.82,6586,https://cdn.myanimelist.net/images/anime/1573/119819.jpg,1
66f1a8bb19e27ddfaa829696,4021,6882,Hatsukoi Limited: Gentei Shoujo,"Comedy, Ecchi, School, Shounen",6.82,11716,https://cdn.myanimelist.net/images/anime/2/15991.jpg,1
66f1a8bb19e27ddfaa829697,4022,16928,Hiiro no Kakera: Totsugeki! Tonari no Ikemenzu,"Comedy, Fantasy, Shoujo",6.82,4637,https://cdn.myanimelist.net/images/anime/9/47967.jpg,1
66f1a8bb19e27ddfaa829698,4023,6958,Hyakko OVA,Comedy,6.82,8206,https://cdn.myanimelist.net/images/anime/1628/98051.jpg,1
66f1a8bb19e27ddfaa829699,4024,18247,IS: Infinite Stratos 2,"Action, Comedy, Harem, Mecha, Sci-Fi",6.82,146979,https://cdn.myanimelist.net/images/anime/12/49359.jpg,1
66f1a8bb19e27ddfaa82969a,4025,8208,Jigoku Sensei Nube (Movie),"Adventure, Comedy, Horror, School, Shounen, Supernatural",6.82,1120,https://cdn.myanimelist.net/images/anime/13/21280.jpg,1
66f1a8bb19e27ddfaa82969b,4026,26063,Kaibutsu Oujo (OVA) Specials,"Adventure, Comedy, Horror, Shounen, Supernatural",6.82,922,https://cdn.myanimelist.net/images/anime/11/66099.jpg,1
66f1a8bb19e27ddfaa82969c,4027,2704,Kaiketsu Jouki Tanteidan,"Action, Mecha, Mystery, Police",6.82,2128,https://cdn.myanimelist.net/images/anime/5/20557.jpg,1
66f1a8bb19e27ddfaa82969d,4028,3935,Karakuri Kiden: Hiwou Senki,"Action, Adventure, Historical, Mecha",6.82,719,https://cdn.myanimelist.net/images/anime/1511/92811.jpg,1
66f1a8bb19e27ddfaa82969e,4029,14059,Kimagure Orange☆Road: Soushuuhen Tanabata Special,Shounen,6.82,625,https://cdn.myanimelist.net/images/anime/1141/129086.jpg,1
66f1a8bb19e27ddfaa82969f,4030,20909,Kyoukai no Kanata: Mini Theater,"Slice of Life, Supernatural",6.82,15703,https://cdn.myanimelist.net/images/anime/10/72218.jpg,1
66f1a8bb19e27ddfaa8296a0,4031,1433,Lupin III: Babylon no Ougon Densetsu,"Action, Adventure, Comedy, Shounen",6.82,3251,https://cdn.myanimelist.net/images/anime/1915/134262.jpg,1
66f1a8bb19e27ddfaa8296a1,4032,28817,Mikagura Gakuen Kumikyoku,"Action, Comedy, School, Shoujo Ai",6.82,47642,https://cdn.myanimelist.net/images/anime/6/73590.jpg,1
66f1a8bb19e27ddfaa8296a2,4033,33741,Mobile Police Patlabor Reboot,"Comedy, Mecha, Police, Sci-Fi",6.82,2303,https://cdn.myanimelist.net/images/anime/3/82621.jpg,1
66f1a8bb19e27ddfaa8296a3,4034,921,Nurse Witch Komugi-chan Magikarte Z,"Comedy, Magic, Parody",6.82,3986,https://cdn.myanimelist.net/images/anime/13/46145.jpg,1
66f1a8bb19e27ddfaa8296a4,4035,13173,Puka Puka Juju,"Fantasy, Slice of Life",6.82,3621,https://cdn.myanimelist.net/images/anime/9/40249.jpg,1
66f1a8bb19e27ddfaa8296a5,4036,1881,Sasami: Mahou Shoujo Club,"Fantasy, Magic, School",6.82,4056,https://cdn.myanimelist.net/images/anime/13/75246.jpg,1
66f1a8bb19e27ddfaa8296a6,4037,13619,Sayonara Zetsubou Sensei Special Omake,"Comedy, Parody, School",6.82,3648,https://cdn.myanimelist.net/images/anime/8/37831.jpg,1
66f1a8bb19e27ddfaa8296a7,4038,6500,Seikon no Qwaser,"Action, Ecchi, Seinen, Super Power, Supernatural",6.82,145592,https://cdn.myanimelist.net/images/anime/1212/97589.jpg,1
66f1a8bb19e27ddfaa8296a8,4039,27419,"Tari Tari: Kumottari, Kagayaitari, Mata Itsuka Utattari","Music, School, Slice of Life",6.82,3466,https://cdn.myanimelist.net/images/anime/2/66549.jpg,1
66f1a8bb19e27ddfaa8296a9,4040,32228,Teekyuu 7,"Comedy, Shounen, Sports",6.82,5990,https://cdn.myanimelist.net/images/anime/6/77830.jpg,1
66f1a8bb19e27ddfaa8296aa,4041,23067,Tenkai Knights,"Action, Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen, Super Power",6.82,1249,https://cdn.myanimelist.net/images/anime/8/74140.jpg,1
66f1a8bb19e27ddfaa8296ab,4042,1043,Tokyo Babylon,"Action, Magic, Mystery, Supernatural",6.82,11730,https://cdn.myanimelist.net/images/anime/12/20546.jpg,1
66f1a8bb19e27ddfaa8296ac,4043,179,Ultra Maniac OVA,"Comedy, Magic, Romance, School",6.82,3979,https://cdn.myanimelist.net/images/anime/2/3132.jpg,1
66f1a8bb19e27ddfaa8296ad,4044,3069,Yamato yo Towa ni,"Action, Adventure, Drama, Military, Sci-Fi, Space",6.82,1148,https://cdn.myanimelist.net/images/anime/13/83042.jpg,1
66f1a8bb19e27ddfaa8296ae,4045,3021,Yume Senshi Wingman,"Action, Comedy, Romance, School, Super Power",6.82,918,https://cdn.myanimelist.net/images/anime/7/75183.jpg,1
66f1a8bb19e27ddfaa8296af,4046,314,Ace wo Nerae! 2,"Drama, Shoujo, Sports",6.81,890,https://cdn.myanimelist.net/images/anime/6/71785.jpg,1
66f1a8bb19e27ddfaa8296b0,4047,1749,Amaenaide yo!!: Yasumanaide yo!!,"Comedy, Ecchi, Romance, Supernatural",6.81,10549,https://cdn.myanimelist.net/images/anime/12/32069.jpg,1
66f1a8bb19e27ddfaa8296b1,4048,1497,Aru Machi Kado no Monogatari,"Drama, Music, Romance",6.81,1724,https://cdn.myanimelist.net/images/anime/6/3159.jpg,1
66f1a8bb19e27ddfaa8296b2,4049,9736,Astarotte no Omocha!,"Comedy, Demons, Ecchi, Fantasy, Romance, Seinen",6.81,73064,https://cdn.myanimelist.net/images/anime/3/75562.jpg,1
66f1a8bb19e27ddfaa8296b3,4050,1593,Azumanga Web Daioh,"Comedy, School, Slice of Life",6.81,21904,https://cdn.myanimelist.net/images/anime/1186/139941.jpg,1
66f1a8bb19e27ddfaa8296b4,4051,288,Bakuten Shoot Beyblade,"Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",6.81,49467,https://cdn.myanimelist.net/images/anime/1429/127983.jpg,1
66f1a8bb19e27ddfaa8296b5,4052,32379,Berserk (2016),"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural",6.81,90817,https://cdn.myanimelist.net/images/anime/10/79352.jpg,1
66f1a8bb19e27ddfaa8296b6,4053,22745,Brothers Conflict Special,"Harem, Romance, Shoujo",6.81,10451,https://cdn.myanimelist.net/images/anime/3/59141.jpg,1
66f1a8bb19e27ddfaa8296b7,4054,2802,Candy Candy: Candy no Natsu Yasumi,"Drama, Shoujo, Slice of Life",6.81,1046,https://cdn.myanimelist.net/images/anime/1510/94758.jpg,1
66f1a8bb19e27ddfaa8296b8,4055,4201,Chocchan Monogatari,"Drama, Historical, Slice of Life",6.81,475,https://cdn.myanimelist.net/images/anime/1696/112292.jpg,1
66f1a8bb19e27ddfaa8296b9,4056,11177,Cross Fight B-Daman,Adventure,6.81,1921,https://cdn.myanimelist.net/images/anime/1686/119340.jpg,1
66f1a8bb19e27ddfaa8296ba,4057,31050,Cyborg 009 VS Devilman,"Action, Demons, Sci-Fi, Shounen, Super Power, Supernatural",6.81,3081,https://cdn.myanimelist.net/images/anime/1985/121991.jpg,1
66f1a8bb19e27ddfaa8296bb,4058,1757,Di Gi Charat Christmas Special,Comedy,6.81,2041,https://cdn.myanimelist.net/images/anime/1348/95892.jpg,1
66f1a8bb19e27ddfaa8296bc,4059,2795,Dragonaut: The Resonance,"Action, Drama, Fantasy, Mecha, Romance, Sci-Fi",6.81,45265,https://cdn.myanimelist.net/images/anime/1523/134026.jpg,1
66f1a8bb19e27ddfaa8296bd,4060,9837,Emblem Take 2,"Action, Drama, Seinen",6.81,458,https://cdn.myanimelist.net/images/anime/7/27231.jpg,1
66f1a8bb19e27ddfaa8296be,4061,8187,Fumiko no Kokuhaku,Comedy,6.81,13829,https://cdn.myanimelist.net/images/anime/9/20806.jpg,1
66f1a8bb19e27ddfaa8296bf,4062,6733,Ginga Tetsudou 999: Kimi wa Senshi no You ni Ikirareru ka?,"Drama, Sci-Fi, Space",6.81,783,https://cdn.myanimelist.net/images/anime/6/15482.jpg,1
66f1a8bb19e27ddfaa8296c0,4063,260,Happy☆Lesson (TV),"Comedy, Drama, Harem, Romance, Slice of Life",6.81,17109,https://cdn.myanimelist.net/images/anime/3/75576.jpg,1
66f1a8bb19e27ddfaa8296c1,4064,21541,Hentai Ouji to Warawanai Neko.: Henneko BBS,Comedy,6.81,15586,https://cdn.myanimelist.net/images/anime/11/56869.jpg,1
66f1a8bb19e27ddfaa8296c2,4065,17919,Houkago no Pleiades (TV),"Magic, Space",6.81,20062,https://cdn.myanimelist.net/images/anime/5/73434.jpg,1
66f1a8bb19e27ddfaa8296c3,4066,4808,Hurricane Polymar,"Action, Adventure, Police, Sci-Fi, Super Power",6.81,738,https://cdn.myanimelist.net/images/anime/1314/134558.jpg,1
66f1a8bb19e27ddfaa8296c4,4067,26183,Ikkitousen: Extravaganza Epoch,"Action, Ecchi, Martial Arts, School, Seinen, Super Power",6.81,4711,https://cdn.myanimelist.net/images/anime/1413/133384.jpg,1
66f1a8bb19e27ddfaa8296c5,4068,16964,Inazuma Eleven Go: TCG CM NG-shuu,Comedy,6.81,898,https://cdn.myanimelist.net/images/anime/11/60875.jpg,1
66f1a8bb19e27ddfaa8296c6,4069,24821,Isshuukan Friends. Specials,"School, Slice of Life",6.81,10995,https://cdn.myanimelist.net/images/anime/8/69879.jpg,1
66f1a8bb19e27ddfaa8296c7,4070,667,Kashimashi: Girl Meets Girl,"Comedy, Drama, Romance, School, Shoujo Ai, Slice of Life",6.81,32198,https://cdn.myanimelist.net/images/anime/9/19498.jpg,1
66f1a8bb19e27ddfaa8296c8,4071,30915,Kekkai Sensen: Soresaemo Saitei de Saikou na Hibi,"Action, Fantasy, Shounen, Super Power, Supernatural, Vampire",6.8,14934,https://cdn.myanimelist.net/images/anime/3/74387.jpg,1
66f1a8bb19e27ddfaa8296c9,4072,18495,Kitakubu Katsudou Kiroku,"Comedy, School, Slice of Life",6.81,29790,https://cdn.myanimelist.net/images/anime/9/59639.jpg,1
66f1a8bb19e27ddfaa8296ca,4073,25939,Mahou Shoujo Lyrical Nanoha ViVid,"Action, Adventure, Magic",6.81,11952,https://cdn.myanimelist.net/images/anime/9/72718.jpg,1
66f1a8bb19e27ddfaa8296cb,4074,20999,Mini Van Special,"Comedy, Game, Parody, Slice of Life",6.81,387,https://cdn.myanimelist.net/images/anime/3/55439.jpg,1
66f1a8bb19e27ddfaa8296cc,4075,86,Mobile Suit Gundam ZZ,"Comedy, Drama, Mecha, Military, Sci-Fi, Space",6.81,17517,https://cdn.myanimelist.net/images/anime/1848/91078.jpg,1
66f1a8bb19e27ddfaa8296cd,4076,9040,Mokei Senshi Gunpla Builders Beginning G,"Action, Mecha, Sci-Fi, Shounen",6.81,2995,https://cdn.myanimelist.net/images/anime/13/25033.jpg,1
66f1a8bb19e27ddfaa8296ce,4077,1109,Monster Extra,"Drama, Horror, Mystery, Seinen",6.81,6004,https://cdn.myanimelist.net/images/anime/5/10372.jpg,1
66f1a8bb19e27ddfaa8296cf,4078,8235,Muumin (1972),"Adventure, Comedy, Fantasy, Slice of Life",6.81,898,https://cdn.myanimelist.net/images/anime/5/47155.jpg,1
66f1a8bb19e27ddfaa8296d0,4079,15431,Natsu-iro Kiseki: 15-kaime no Natsuyasumi,Slice of Life,6.81,5295,https://cdn.myanimelist.net/images/anime/6/41923.jpg,1
66f1a8bb19e27ddfaa8296d1,4080,2970,Night Wizard,"Adventure, Fantasy, Magic, Shounen",6.81,27070,https://cdn.myanimelist.net/images/anime/12/75604.jpg,1
66f1a8bb19e27ddfaa8296d2,4081,21177,Nobunaga the Fool,"Action, Historical, Mecha, Sci-Fi",6.81,59815,https://cdn.myanimelist.net/images/anime/10/57803.jpg,1
66f1a8bb19e27ddfaa8296d3,4082,21707,Pretty Rhythm Movie: All Star Selection - Prism Show☆Best Ten,"Music, Shoujo, Sports",6.81,777,https://cdn.myanimelist.net/images/anime/8/58503.jpg,1
66f1a8bb19e27ddfaa8296d4,4083,25857,PriPara Movie: Mi~nna Atsumare! Prism☆Tours,"Music, Shoujo",6.81,803,https://cdn.myanimelist.net/images/anime/11/69615.jpg,1
66f1a8bb19e27ddfaa8296d5,4084,919,Ray The Animation,"Drama, Romance, Sci-Fi",6.81,7756,https://cdn.myanimelist.net/images/anime/1002/138790.jpg,1
66f1a8bb19e27ddfaa8296d6,4085,11491,Recorder to Randoseru Do♪,"Comedy, School, Seinen, Slice of Life",6.81,29599,https://cdn.myanimelist.net/images/anime/13/33003.jpg,1
66f1a8bb19e27ddfaa8296d7,4086,3024,Ribbon no Kishi,"Action, Fantasy, Mystery, Romance",6.81,1654,https://cdn.myanimelist.net/images/anime/2/4403.jpg,1
66f1a8bb19e27ddfaa8296d8,4087,5201,Salad Juu Yuushi Tomatoman,"Adventure, Comedy",6.81,443,https://cdn.myanimelist.net/images/anime/4/32445.jpg,1
66f1a8bb19e27ddfaa8296d9,4088,23459,Sekai Seifuku: Bouryaku no Zvezda - Shin Zvezda Daisakusen,"Action, Comedy, Fantasy",6.81,10141,https://cdn.myanimelist.net/images/anime/3/72498.jpg,1
66f1a8bb19e27ddfaa8296da,4089,533,Sensei no Ojikan: Doki Doki School Hours,"Comedy, Slice of Life",6.81,5137,https://cdn.myanimelist.net/images/anime/9/65565.jpg,1
66f1a8bb19e27ddfaa8296db,4090,19391,Shingeki no Kyojin Picture Drama,"Comedy, Parody",6.81,26363,https://cdn.myanimelist.net/images/anime/8/53477.jpg,1
66f1a8bb19e27ddfaa8296dc,4091,420,Spriggan,"Adventure, Military, Sci-Fi, Shounen",6.81,13256,https://cdn.myanimelist.net/images/anime/1549/134328.jpg,1
66f1a8bb19e27ddfaa8296dd,4092,12857,Star Driver the Movie,"Action, Mecha, Romance, Shounen",6.81,7865,https://cdn.myanimelist.net/images/anime/12/57249.jpg,1
66f1a8bb19e27ddfaa8296de,4093,10702,Tekken: Blood Vengeance,"Action, Fantasy, Martial Arts, Sci-Fi, Supernatural",6.81,12816,https://cdn.myanimelist.net/images/anime/1078/112635.jpg,1
66f1a8bb19e27ddfaa8296df,4094,2114,Tenkuu Senki Shurato: Sousei e no Anto,"Action, Fantasy, Magic, Shounen",6.81,916,https://cdn.myanimelist.net/images/anime/1728/92419.jpg,1
66f1a8bb19e27ddfaa8296e0,4095,7330,Tottoko Hamtarou Movie 2: Ham-Ham Hamuuja! Maboroshi no Princess,"Adventure, Comedy, Kids",6.81,1201,https://cdn.myanimelist.net/images/anime/6/17586.jpg,1
66f1a8bb19e27ddfaa8296e1,4096,1675,Transformers Micron Densetsu,"Action, Mecha, Sci-Fi, Shounen",6.81,5095,https://cdn.myanimelist.net/images/anime/1231/104729.jpg,1
66f1a8bb19e27ddfaa8296e2,4097,5484,Wagaya no Oinari-sama. Specials,"Adventure, Comedy, Fantasy, Shounen, Supernatural",6.81,2259,https://cdn.myanimelist.net/images/anime/13/61001.jpg,1
66f1a8bb19e27ddfaa8296e3,4098,4101,Wan Wan Celepoo Soreyuke! Tetsunoshin,"Comedy, Fantasy, Kids",6.81,432,https://cdn.myanimelist.net/images/anime/13/7489.jpg,1
66f1a8bb19e27ddfaa8296e4,4099,1266,Yoroiden Samurai Troopers Kikoutei Densetsu,"Adventure, Fantasy, Samurai, Shounen",6.81,1412,https://cdn.myanimelist.net/images/anime/1504/92211.jpg,1
66f1a8bb19e27ddfaa8296e5,4100,12455,Yuu☆Yuu☆Hakusho: Mu Mu Hakusho,Comedy,6.81,3670,https://cdn.myanimelist.net/images/anime/10/34985.jpg,1
66f1a8bb19e27ddfaa8296e6,4101,28789,3-gatsu no Lion meets Bump of Chicken,"Drama, Music, Seinen",6.8,2160,https://cdn.myanimelist.net/images/anime/13/69921.jpg,1
66f1a8bb19e27ddfaa8296e7,4102,373,Bannou Bunka Neko-Musume,"Adventure, Comedy, Mecha, Sci-Fi, Seinen",6.8,6122,https://cdn.myanimelist.net/images/anime/7/10720.jpg,1
66f1a8bb19e27ddfaa8296e8,4103,2089,Choujikuu Seiki Orguss,"Action, Adventure, Mecha, Romance, Sci-Fi, Shounen",6.8,2271,https://cdn.myanimelist.net/images/anime/13/24517.jpg,1
66f1a8bb19e27ddfaa8296e9,4104,8632,Chuuzumou,Comedy,6.8,988,https://cdn.myanimelist.net/images/anime/6/23788.jpg,1
66f1a8bb19e27ddfaa8296ea,4105,63,DearS,"Comedy, Ecchi, Harem, Romance, Sci-Fi",6.8,91037,https://cdn.myanimelist.net/images/anime/1207/98872.jpg,1
66f1a8bb19e27ddfaa8296eb,4106,1758,Di Gi Charat Tsuyu Specials,Comedy,6.8,963,https://cdn.myanimelist.net/images/anime/1766/95896.jpg,1
66f1a8bb19e27ddfaa8296ec,4107,2653,Doraemon: Ganbare! Gian!!,"Adventure, Comedy, Fantasy, Kids, Shounen",6.8,524,https://cdn.myanimelist.net/images/anime/13/29221.jpg,1
66f1a8bb19e27ddfaa8296ed,4108,1317,Eyeshield 21: Maboroshi no Golden Bowl,"Shounen, Sports",6.8,5611,https://cdn.myanimelist.net/images/anime/6/6087.jpg,1
66f1a8bb19e27ddfaa8296ee,4109,18851,Fate/kaleid liner Prisma☆Illya: Undoukai de Dance!,"Comedy, Fantasy, Magic",6.8,22543,https://cdn.myanimelist.net/images/anime/7/60279.jpg,1
66f1a8bb19e27ddfaa8296ef,4110,3355,Fortune Dogs,Adventure,6.8,400,https://cdn.myanimelist.net/images/anime/1440/108318.jpg,1
66f1a8bb19e27ddfaa8296f0,4111,1996,Full Moon wo Sagashite: Kawaii Kawaii Daibouken,"Comedy, Fantasy, Supernatural",6.8,7087,https://cdn.myanimelist.net/images/anime/4/16208.jpg,1
66f1a8bb19e27ddfaa8296f1,4112,850,Gakuen Heaven,"Comedy, Drama, Romance, School, Shounen Ai",6.8,34787,https://cdn.myanimelist.net/images/anime/12/70143.jpg,1
66f1a8bb19e27ddfaa8296f2,4113,1581,Gift: Eternal Rainbow,"Comedy, Drama, Harem, Magic, Romance, School",6.8,21979,https://cdn.myanimelist.net/images/anime/2/75540.jpg,1
66f1a8bb19e27ddfaa8296f3,4114,385,Gilgamesh,"Drama, Fantasy, Sci-Fi, Supernatural",6.8,25332,https://cdn.myanimelist.net/images/anime/13/6640.jpg,1
66f1a8bb19e27ddfaa8296f4,4115,10470,God Eater Prologue,"Action, Fantasy, Military, Sci-Fi",6.8,19414,https://cdn.myanimelist.net/images/anime/12/49159.jpg,1
66f1a8bb19e27ddfaa8296f5,4116,12483,Gregory Horror Show: The Last Train,"Comedy, Demons, Horror, Mystery, Supernatural, Vampire",6.8,505,https://cdn.myanimelist.net/images/anime/1543/110077.jpg,1
66f1a8bb19e27ddfaa8296f6,4117,1904,Harukanaru Toki no Naka de 2: Shiroki Ryuu no Miko,"Demons, Fantasy, Historical, Magic, Romance, Shoujo, Supernatural",6.8,2051,https://cdn.myanimelist.net/images/anime/4/72172.jpg,1
66f1a8bb19e27ddfaa8296f7,4118,25689,Hyakka Ryouran: Samurai After,"Ecchi, Harem",6.8,9014,https://cdn.myanimelist.net/images/anime/6/73391.jpg,1
66f1a8bb19e27ddfaa8296f8,4119,2831,Ie Naki Ko (Movie),"Adventure, Drama, Slice of Life",6.8,469,https://cdn.myanimelist.net/images/anime/1135/135330.jpg,1
66f1a8bb19e27ddfaa8296f9,4120,2905,Ikkitousen: Dragon Destiny Specials,"Ecchi, Martial Arts, School, Super Power",6.8,15774,https://cdn.myanimelist.net/images/anime/1636/138210.jpg,1
66f1a8bb19e27ddfaa8296fa,4121,24451,Kanojo ga Flag wo Oraretara OVA,"Comedy, Harem, Romance, School",6.8,10264,https://cdn.myanimelist.net/images/anime/3/69591.jpg,1
66f1a8bb19e27ddfaa8296fb,4122,1204,Kujira no Chouyaku,"Drama, Fantasy, Kids",6.8,4670,https://cdn.myanimelist.net/images/anime/1022/112889.jpg,1
66f1a8bb19e27ddfaa8296fc,4123,671,Lemon Angel Project,"Drama, Music",6.8,5763,https://cdn.myanimelist.net/images/anime/5/36417.jpg,1
66f1a8bb19e27ddfaa8296fd,4124,27857,Madan no Ou to Vanadis: Tigre-kun to Vanadi-chu,Comedy,6.8,8472,https://cdn.myanimelist.net/images/anime/11/67479.jpg,1
66f1a8bb19e27ddfaa8296fe,4125,5274,Magical★Taruruuto-kun,"Adventure, Comedy, Ecchi, Fantasy, Magic, School",6.8,424,https://cdn.myanimelist.net/images/anime/13/17853.jpg,1
66f1a8bb19e27ddfaa8296ff,4126,5953,Mahou no Princess Minky Momo: Yume wo Dakishimete,"Magic, Shoujo",6.8,783,https://cdn.myanimelist.net/images/anime/11/13201.jpg,1
66f1a8bb19e27ddfaa829700,4127,11209,Maken-Ki! OVA,"Action, Ecchi, Harem, Martial Arts, School, Super Power",6.8,24386,https://cdn.myanimelist.net/images/anime/7/36929.jpg,1
66f1a8bb19e27ddfaa829701,4128,1161,Maze☆Bakunetsu Jikuu (TV),"Adventure, Comedy, Fantasy, Mecha, Shounen",6.8,3690,https://cdn.myanimelist.net/images/anime/4/20383.jpg,1
66f1a8bb19e27ddfaa829702,4129,3836,Meiken Jolie,"Adventure, Historical",6.8,973,https://cdn.myanimelist.net/images/anime/8/22959.jpg,1
66f1a8bb19e27ddfaa829703,4130,11615,Morita-san wa Mukuchi. 2,"Comedy, School, Slice of Life",6.8,8788,https://cdn.myanimelist.net/images/anime/7/32933.jpg,1
66f1a8bb19e27ddfaa829704,4131,2603,Mushi-Uta,"Action, Fantasy, Sci-Fi",6.8,11867,https://cdn.myanimelist.net/images/anime/1624/103472.jpg,1
66f1a8bb19e27ddfaa829705,4132,12663,Patalliro! Stardust Keikaku,"Adventure, Comedy, Romance, Shoujo, Shounen Ai",6.8,373,https://cdn.myanimelist.net/images/anime/11/35537.jpg,1
66f1a8bb19e27ddfaa829706,4133,29697,Prince of Tennis: Message in a Bottle,"Comedy, School, Shounen, Sports",6.8,813,https://cdn.myanimelist.net/images/anime/11/71357.jpg,1
66f1a8bb19e27ddfaa829707,4134,18099,Recorder to Randoseru Mi☆,"Comedy, School, Seinen, Slice of Life",6.8,12240,https://cdn.myanimelist.net/images/anime/6/50651.jpg,1
66f1a8bb19e27ddfaa829708,4135,11483,Redline Pilot,"Cars, Sports",6.8,3618,https://cdn.myanimelist.net/images/anime/1644/107265.jpg,1
66f1a8bb19e27ddfaa829709,4136,33524,Sakamoto desu ga? Special,"Comedy, School, Seinen",6.8,23745,https://cdn.myanimelist.net/images/anime/5/80646.jpg,1
66f1a8bb19e27ddfaa82970a,4137,3005,Shadow Skill,"Adventure, Drama, Fantasy, Shounen",6.8,3164,https://cdn.myanimelist.net/images/anime/6/4352.jpg,1
66f1a8bb19e27ddfaa82970b,4138,2628,"The☆Doraemons: Strange, Sweets, Strange?",Fantasy,6.8,432,https://cdn.myanimelist.net/images/anime/1400/133727.jpg,1
66f1a8bb19e27ddfaa82970c,4139,2580,Tsukuyomi: Moon Phase Special,"Comedy, Dementia, Slice of Life",6.8,8030,https://cdn.myanimelist.net/images/anime/8/3433.jpg,1
66f1a8bb19e27ddfaa82970d,4140,2299,Uchuu no Kishi Tekkaman Blade OVA: Burning Clock,"Action, Mecha, Sci-Fi, Shounen",6.8,1120,https://cdn.myanimelist.net/images/anime/2/17858.jpg,1
